W %,x_MetOH,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
9,0.052677168,0.984872771,0.985930942,0.985851495,0.985773696,0.985697544,0.985619526,0.98555019,0.985478989,0.985409439,0.985341543,0.985359915,0.985210714,0.985147782,0.985086506,0.985026888,0.984945949,0.984912627,0.984857985,0.984805004,0.984753684,0.984647799,0.984656029,0.984609696,0.984565027,0.984522022,0.984480682,0.984441008,0.984403,0.984366658,0.984331984,0.984320327
10,0.058798137,0.983269886,0.984369569,0.984282032,0.984196214,0.984112117,0.983050847,0.98394909,0.983870163,0.983792961,0.983717485,0.982826152,0.983571718,0.983501428,0.983432869,0.983366041,0.982597324,0.983237585,0.983175958,0.983116066,0.983057911,0.982263428,0.982946812,0.982893871,0.982842669,0.982793208,0.982745488,0.982699511,0.982655276,0.982612785,0.982572038,0.981682016
11,0.064975407,0.981667001,0.982807134,0.982711624,0.982617888,0.982525927,0.982425563,0.982347335,0.982260706,0.982175857,0.98209279,0.982103972,0.981932003,0.981854287,0.981778356,0.981704213,0.981611148,0.981561294,0.98149252,0.981425537,0.981360348,0.981234526,0.981235352,0.981175548,0.981117541,0.981061332,0.981006923,0.980954314,0.980903506,0.980854501,0.980807299,0.980784743
12,0.071209759,0.980164296,0.981243233,0.981139862,0.981038302,0.980938552,0.980826412,0.98074449,0.980650182,0.98055769,0.980467017,0.980473305,0.98029113,0.98020592,0.980122533,0.980040972,0.979942481,0.97988333,0.979807253,0.979733006,0.979660591,0.979525238,0.979521262,0.979454351,0.979389278,0.979326043,0.979264647,0.979205093,0.979147381,0.979091513,0.979037489,0.979008519
13,0.077501987,0.978561411,0.979677458,0.979566331,0.979457032,0.979349562,0.979225265,0.97914012,0.979038151,0.978938018,0.978839723,0.978840304,0.978648655,0.978555884,0.978464958,0.978375879,0.978272351,0.978203266,0.978119735,0.978038057,0.977958233,0.97781363,0.977804156,0.977729904,0.977657514,0.977586986,0.977518321,0.977451522,0.97738659,0.977323526,0.977262332,0.977226343
14,0.083852901,0.977158886,0.978109398,0.97799061,0.977873652,0.977758527,0.977621704,0.977533783,0.977424168,0.977316393,0.97721046,0.977204561,0.977004129,0.976903733,0.976805188,0.976708494,0.97660029,0.976520669,0.976429541,0.976340272,0.976252864,0.976099282,0.976083639,0.976001825,0.975921879,0.975843804,0.975767601,0.975693272,0.975620818,0.975550243,0.975481546,0.975437961
15,0.090263326,0.975756361,0.976538639,0.976412277,0.976287733,0.97616501,0.976015307,0.975925034,0.975807785,0.975692365,0.975578776,0.975565665,0.9753571,0.975249018,0.975142775,0.975038373,0.974925826,0.974835105,0.974736242,0.97463923,0.97454407,0.97438177,0.974359317,0.974269729,0.974182001,0.974096137,0.97401214,0.97393001,0.97384975,0.973771363,0.97369485,0.973643122
16,0.096734103,0.974253657,0.974964759,0.974830905,0.974698841,0.974568572,0.974405651,0.974313424,0.97418855,0.97406548,0.973944216,0.973923202,0.973707115,0.973591283,0.973477266,0.973365068,0.973248483,0.973146135,0.973039406,0.972934504,0.972831433,0.97266067,0.972630792,0.972533228,0.972437504,0.972343623,0.972251588,0.972161401,0.972073066,0.971986583,0.971901957,0.971841567
17,0.103266087,0.972750952,0.973387337,0.973246062,0.973106538,0.972968767,0.972792304,0.9726985,0.972566007,0.97243528,0.97230632,0.972276751,0.972053713,0.971930071,0.971808208,0.971688126,0.971567783,0.971453317,0.971338595,0.971225666,0.971114533,0.970935551,0.970897663,0.970791932,0.970688009,0.970585895,0.970485595,0.97038711,0.970290444,0.970195599,0.97010258,0.97003304
18,0.109860152,0.971348427,0.971805945,0.971657313,0.971510381,0.97136515,0.971174836,0.971079805,0.970939697,0.970801302,0.970664624,0.970625893,0.970396431,0.970264921,0.970135141,0.970007093,0.969883242,0.969756206,0.969633373,0.969512285,0.969392945,0.969205982,0.969159524,0.969045448,0.968933134,0.968822585,0.968713804,0.968606794,0.96850156,0.968398104,0.968296429,0.96821728
19,0.116517186,0.969845722,0.970220151,0.970064221,0.969909925,0.969757267,0.96955281,0.969456878,0.969309154,0.969163081,0.969018663,0.9689702,0.968734803,0.968595369,0.968457603,0.96832151,0.968194374,0.968054352,0.967923295,0.967793925,0.967666245,0.967471525,0.967415968,0.96729338,0.967172497,0.967053322,0.966935859,0.966820113,0.966706088,0.966593786,0.966483213,0.966394024
20,0.123238095,0.968343017,0.968629521,0.968466341,0.968304721,0.968144664,0.967505767,0.967829256,0.967673913,0.967520147,0.967367964,0.966957919,0.967068359,0.966920946,0.966775129,0.966630914,0.966301177,0.966347304,0.966207918,0.966070148,0.965934001,0.965635393,0.965666586,0.965535328,0.965405708,0.965277731,0.965151401,0.965026722,0.964903698,0.964782335,0.964662636,0.964072462
21,0.130023805,0.966840313,0.967033616,0.966863227,0.966694315,0.966526882,0.966293323,0.966196471,0.966033502,0.965872028,0.965712055,0.965642593,0.965396627,0.96524118,0.96508725,0.964934842,0.964801694,0.964634608,0.964486791,0.964340514,0.964195781,0.963986194,0.963910965,0.963770891,0.963632381,0.963495437,0.963360066,0.963226273,0.963094061,0.962963436,0.962834403,0.962723966
22,0.136875256,0.965337608,0.965431994,0.965254431,0.96507825,0.964903457,0.964654972,0.964558051,0.964387447,0.964218248,0.964050459,0.963969811,0.963719128,0.963555597,0.963393494,0.963232824,0.963096894,0.962915805,0.962759465,0.962604578,0.96245115,0.962234434,0.962148688,0.961999665,0.961852121,0.961706061,0.961561491,0.961418416,0.961276842,0.961136773,0.960998216,0.96087663
23,0.143793408,0.963935083,0.963824209,0.963639497,0.963456067,0.963273925,0.963010284,0.962913521,0.96273527,0.962558326,0.962382693,0.962290458,0.962035385,0.961863719,0.961693385,0.96152439,0.96138579,0.961190434,0.961025484,0.960861894,0.960699669,0.960476015,0.960379338,0.960221243,0.960064536,0.959909222,0.959755309,0.959602801,0.959451705,0.959302027,0.959153774,0.959020729
24,0.15077924,0.962432378,0.962209812,0.962017969,0.961827302,0.961637815,0.961358808,0.961262405,0.961076492,0.96089178,0.960708276,0.960604094,0.960344913,0.960165065,0.959986447,0.959809065,0.95966788,0.959458032,0.959284393,0.959112014,0.9589409,0.958710489,0.958602495,0.958435216,0.958269228,0.958104537,0.957941151,0.957779074,0.957618315,0.957458879,0.957300774,0.957155991
25,0.15783375,0.960929673,0.96058835,0.960389388,0.960191488,0.959994656,0.959700087,0.95960422,0.959410627,0.959218125,0.959026721,0.958910274,0.958647229,0.958459153,0.958272199,0.958086374,0.95794266,0.957718134,0.957535732,0.957354485,0.957174398,0.956937403,0.956817736,0.956641174,0.9564658,0.956291621,0.956118646,0.95594688,0.955776331,0.955607007,0.955438914,0.955282143
26,0.164957957,0.959326788,0.958959368,0.95875329,0.958548155,0.958343972,0.958033663,0.957938483,0.95773719,0.957536873,0.957337538,0.95720855,0.956941843,0.956745496,0.956550159,0.956355837,0.956209624,0.955970271,0.95577904,0.955588854,0.95539972,0.955156304,0.955024637,0.954838703,0.95465385,0.954470087,0.954287421,0.95410586,0.953925413,0.953746086,0.953567888,0.95339891
27,0.172152897,0.957924264,0.957322408,0.957109208,0.956896832,0.956685285,0.956359076,0.956264708,0.956055691,0.955847532,0.955640236,0.955498472,0.955228267,0.955023607,0.95481984,0.954616974,0.954468263,0.954213973,0.954013854,0.953814667,0.953616418,0.953366735,0.953222771,0.953027388,0.952832977,0.952639546,0.952447104,0.952255658,0.952065217,0.951875791,0.951687388,0.951506015
28,0.17941963,0.956321378,0.955677008,0.955456675,0.955237042,0.955018114,0.954675863,0.954582406,0.95436564,0.954149609,0.953934322,0.953779589,0.953506006,0.953292994,0.953080756,0.9528693,0.952718068,0.952448768,0.952239709,0.952031464,0.951824044,0.95156824,0.951411711,0.951206815,0.951002777,0.950799609,0.950597317,0.950395911,0.950195401,0.949995797,0.949797106,0.94960318
29,0.186759235,0.954818674,0.954022704,0.953795219,0.953568307,0.953341976,0.952983558,0.952891085,0.952666541,0.95244261,0.952219298,0.952051446,0.951774568,0.951553166,0.951332418,0.951112332,0.950958525,0.950674183,0.950456137,0.950238789,0.950022149,0.949760359,0.949591026,0.949376564,0.949162846,0.948949882,0.948737684,0.948526259,0.948315619,0.948105774,0.947896733,0.947690125
30,0.194172815,0.953215788,0.952359029,0.952124366,0.951890149,0.951656386,0.951960686,0.951190253,0.950957901,0.950726036,0.950494668,0.95078839,0.950033455,0.949803629,0.949574335,0.949345583,0.949602656,0.948889742,0.948662671,0.948436181,0.94821028,0.948301925,0.947760288,0.947536217,0.947312776,0.947089976,0.946867827,0.946646339,0.946425525,0.946205394,0.945985957,0.946665317
